Year,Economy,Economy Label,Flow,Flow Label,Direction,Direction Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of total world,Percentage of total world Footnote,Percentage of total world Missing value
1995,376,Israel,8,Flow,2,Outward,574.154,,,0.158938,,
1995,376,Israel,9,Stock,1,Inward,5893.176,,,0.165332,,
1995,376,Israel,9,Stock,2,Outward,3282.884,,,0.082214,,
1995,380,Italy,8,Flow,1,Inward,4816.515,,,1.395514,,
1995,380,Italy,8,Flow,2,Outward,5731.796,,,1.586683,,
1995,380,Italy,9,Stock,1,Inward,65349.968,,,1.833379,,
1995,380,Italy,9,Stock,2,Outward,106323.06,,,2.662675,,
1995,388,Jamaica,8,Flow,1,Inward,147.4,,,0.042707,,
1995,388,Jamaica,8,Flow,2,Outward,66.3,,,0.018353,,
1995,388,Jamaica,9,Stock,1,Inward,1568.3,,,0.043998,,
1995,388,Jamaica,9,Stock,2,Outward,308.3,,,0.007721,,
1995,392,Japan,8,Flow,1,Inward,41.463,,,0.012013,,
1995,392,Japan,8,Flow,2,Outward,22630.332,,,6.264559,,
1995,392,Japan,9,Stock,1,Inward,33531,,,0.940705,,
1995,392,Japan,9,Stock,2,Outward,238452,,,5.971613,,
1995,400,Jordan,8,Flow,1,Inward,13.31,,,0.003856,,
1995,400,Jordan,8,Flow,2,Outward,-27.297,,,-0.007556,,
1995,400,Jordan,9,Stock,1,Inward,1378.955,,,0.038686,,
1995,400,Jordan,9,Stock,2,Outward,64.412,,,0.001613,,
1995,398,Kazakhstan,8,Flow,1,Inward,964.26,,,0.27938,,
1995,398,Kazakhstan,8,Flow,2,Outward,0.3,,,8.30E-05,,
1995,398,Kazakhstan,9,Stock,1,Inward,2895.352,,,0.081228,,
1995,398,Kazakhstan,9,Stock,2,Outward,0.3,,,8.00E-06,,
1995,404,Kenya,8,Flow,1,Inward,33,,,0.009561,,
1995,404,Kenya,8,Flow,2,Outward,13.2,,,0.003654,,
1995,404,Kenya,9,Stock,1,Inward,732.03,,,0.020537,,
1995,404,Kenya,9,Stock,2,Outward,115.735,,,0.002898,,
1995,296,Kiribati,8,Flow,1,Inward,0.388,,,0.000112,,
1995,296,Kiribati,8,Flow,2,Outward,0.074,,,2.10E-05,,
1995,412,Kosovo,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1995,412,Kosovo,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1995,412,Kosovo,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1995,412,Kosovo,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1995,414,Kuwait,8,Flow,1,Inward,6.701,,,0.001942,,
1995,414,Kuwait,8,Flow,2,Outward,-1021.954,,,-0.282899,,
1995,414,Kuwait,9,Stock,1,Inward,93.566,,,0.002625,,
1995,414,Kuwait,9,Stock,2,Outward,2804,,,0.070221,,
1995,417,Kyrgyzstan,8,Flow,1,Inward,96.075,,,0.027836,,
1995,417,Kyrgyzstan,9,Stock,1,Inward,144.27,,,0.004047,,
1995,418,Lao People's Dem. Rep.,8,Flow,1,Inward,95.1,,,0.027554,,
1995,418,Lao People's Dem. Rep.,8,Flow,2,Outward,4.178,,,0.001157,,
1995,418,Lao People's Dem. Rep.,9,Stock,1,Inward,211.45,,,0.005932,,
1995,418,Lao People's Dem. Rep.,9,Stock,2,Outward,7.907,,,0.000198,,
1995,428,Latvia,8,Flow,1,Inward,178.294,,,0.051658,,
1995,428,Latvia,8,Flow,2,Outward,-66.257,,,-0.018341,,
1995,428,Latvia,9,Stock,1,Inward,615.456,,,0.017266,,
1995,428,Latvia,9,Stock,2,Outward,231.285,,,0.005792,,
1995,422,Lebanon,8,Flow,1,Inward,35,,,0.010141,,
1995,422,Lebanon,8,Flow,2,Outward,10.804,,,0.002991,,
1995,422,Lebanon,9,Stock,1,Inward,138.18,,,0.003877,,
1995,422,Lebanon,9,Stock,2,Outward,281.458,,,0.007049,,
1995,426,Lesotho,8,Flow,1,Inward,23.407,,,0.006782,,
1995,426,Lesotho,9,Stock,1,Inward,178.848,,,0.005018,,
1995,430,Liberia,8,Flow,1,Inward,4.6,,,0.001333,,
1995,430,Liberia,8,Flow,2,Outward,-9.703,,,-0.002686,,
1995,430,Liberia,9,Stock,1,Inward,2697.5,,,0.075678,,
1995,430,Liberia,9,Stock,2,Outward,1427.415,,,0.035747,,
1995,434,Libya,8,Flow,1,Inward,-88.486,,,-0.025638,,
1995,434,Libya,8,Flow,2,Outward,82.901,,,0.022949,,
1995,434,Libya,9,Stock,1,Inward,766.082,,,0.021492,,
1995,434,Libya,9,Stock,2,Outward,975.605,,,0.024432,,
1995,440,Lithuania,8,Flow,1,Inward,72.558,,,0.021022,,
1995,440,Lithuania,8,Flow,2,Outward,1,,,0.000277,,
1995,440,Lithuania,9,Stock,1,Inward,352,,,0.009875,,
1995,440,Lithuania,9,Stock,2,Outward,1.1,,,2.80E-05,,
1995,450,Madagascar,8,Flow,1,Inward,9.709,,,0.002813,,
1995,450,Madagascar,8,Flow,2,Outward,1.521,,,0.000421,,
1995,450,Madagascar,9,Stock,1,Inward,172.358,,,0.004835,,
1995,450,Madagascar,9,Stock,2,Outward,12.066,,,0.000302,,
1995,454,Malawi,8,Flow,1,Inward,5.643,,,0.001635,,
1995,454,Malawi,9,Stock,1,Inward,230.399,,,0.006464,,
1995,458,Malaysia,8,Flow,1,Inward,5815,,,1.68481,,
1995,458,Malaysia,8,Flow,2,Outward,2488,,,0.688731,,
1995,458,Malaysia,9,Stock,1,Inward,28730.6,,,0.806031,,
1995,458,Malaysia,9,Stock,2,Outward,5123.16,,,0.128301,,
1995,462,Maldives,8,Flow,1,Inward,7.231,,,0.002095,,
1995,462,Maldives,9,Stock,1,Inward,60.934,,,0.001709,,
1995,466,Mali,8,Flow,1,Inward,111.39,,,0.032274,,
1995,466,Mali,9,Stock,1,Inward,341.717,,,0.009587,,
1995,466,Mali,9,Stock,2,Outward,22.758,,,0.00057,,
1995,470,Malta,8,Flow,1,Inward,129.287,,,0.037459,,
1995,470,Malta,8,Flow,2,Outward,1.289,,,0.000357,,
1995,470,Malta,9,Stock,1,Inward,561.882,,,0.015763,,
1995,470,Malta,9,Stock,2,Outward,32.321,,,0.000809,,
1995,478,Mauritania,8,Flow,1,Inward,6.827,,,0.001978,,
1995,478,Mauritania,8,Flow,2,Outward,0.2,,,5.50E-05,,
1995,478,Mauritania,9,Stock,1,Inward,94.897,,,0.002662,,
1995,478,Mauritania,9,Stock,2,Outward,3.93,,,9.80E-05,,
1995,480,Mauritius,8,Flow,1,Inward,18.693,,,0.005416,,
1995,480,Mauritius,8,Flow,2,Outward,3.624,,,0.001003,,
1995,480,Mauritius,9,Stock,1,Inward,253.25,,,0.007105,,
1995,480,Mauritius,9,Stock,2,Outward,93.35,,,0.002338,,
1995,484,Mexico,8,Flow,1,Inward,9526.3,,,2.760104,,
1995,484,Mexico,9,Stock,1,Inward,41129.6,,,1.153882,,
1995,484,Mexico,9,Stock,2,Outward,4181.283,,,0.104713,,
1995,496,Mongolia,8,Flow,1,Inward,9.8,,,0.002839,,
1995,496,Mongolia,9,Stock,1,Inward,37.66,,,0.001057,,
1995,499,Montenegro,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1995,499,Montenegro,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1995,499,Montenegro,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1995,499,Montenegro,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1995,500,Montserrat,8,Flow,1,Inward,3.033,,,0.000879,,
1995,504,Morocco,8,Flow,1,Inward,332,,,0.096192,,
1995,504,Morocco,8,Flow,2,Outward,12,,,0.003322,,
1995,504,Morocco,9,Stock,1,Inward,5126.053,,,0.14381,,
1995,504,Morocco,9,Stock,2,Outward,268.773,,,0.006731,,
1995,508,Mozambique,8,Flow,1,Inward,45,,,0.013038,,
1995,508,Mozambique,8,Flow,2,Outward,0.2,,,5.50E-05,,
1995,508,Mozambique,9,Stock,1,Inward,356.482,,,0.010001,,
1995,508,Mozambique,9,Stock,2,Outward,2.671,,,6.70E-05,,
1995,104,Myanmar,8,Flow,1,Inward,317.6,,,0.09202,,
1995,104,Myanmar,9,Stock,1,Inward,1213.79,,,0.034053,,
1995,516,Namibia,8,Flow,1,Inward,152.988,,,0.044326,,
1995,516,Namibia,8,Flow,2,Outward,-0.744,,,-0.000206,,
1995,516,Namibia,9,Stock,1,Inward,1707.745,,,0.04791,,
1995,516,Namibia,9,Stock,2,Outward,14.805,,,0.000371,,
1995,524,Nepal,9,Stock,1,Inward,13.8,,,0.000387,,
1995,528,Netherlands (Kingdom of the),8,Flow,1,Inward,11723.696,,,3.396767,,
1995,528,Netherlands (Kingdom of the),8,Flow,2,Outward,19223.042,,,5.321348,,
1995,528,Netherlands (Kingdom of the),9,Stock,1,Inward,110755.872,,,3.107232,,
1995,528,Netherlands (Kingdom of the),9,Stock,2,Outward,164904.139,,,4.129736,,
1995,530,Netherlands Antilles,8,Flow,1,Inward,-150,,,-0.04346,,
1995,530,Netherlands Antilles,8,Flow,2,Outward,1.341,,,0.000371,,
1995,530,Netherlands Antilles,9,Stock,1,Inward,363.606,,,0.010201,,
1995,530,Netherlands Antilles,9,Stock,2,Outward,23.769,,,0.000595,,
1995,554,New Zealand,8,Flow,1,Inward,2849.962,,,0.825734,,
1995,554,New Zealand,8,Flow,2,Outward,1783.605,,,0.49374,,
1995,554,New Zealand,9,Stock,1,Inward,25727.613,,,0.721783,,
1995,554,New Zealand,9,Stock,2,Outward,7675.623,,,0.192223,,
1995,558,Nicaragua,8,Flow,1,Inward,75.4,,,0.021846,,
1995,558,Nicaragua,9,Stock,1,Inward,384.154,,,0.010777,,
1995,562,Niger,8,Flow,1,Inward,14.425,,,0.004179,,
1995,562,Niger,8,Flow,2,Outward,7.148,,,0.001979,,
1995,562,Niger,9,Stock,1,Inward,326.765,,,0.009167,,
1995,562,Niger,9,Stock,2,Outward,108.716,,,0.002723,,
1995,566,Nigeria,8,Flow,1,Inward,1271.053,,,0.368269,,
1995,566,Nigeria,8,Flow,2,Outward,191.753,,,0.053081,,
1995,566,Nigeria,9,Stock,1,Inward,16255.752,,,0.456052,,
1995,566,Nigeria,9,Stock,2,Outward,2943.14,,,0.073706,,
1995,807,North Macedonia,8,Flow,1,Inward,9.49,,,0.00275,,
1995,807,North Macedonia,9,Stock,1,Inward,86.589,,,0.002429,,
1995,578,Norway,8,Flow,1,Inward,2409.41,,,0.698091,,
1995,578,Norway,8,Flow,2,Outward,2856.281,,,0.79068,,
1995,578,Norway,9,Stock,1,Inward,18800.443,,,0.527442,,
1995,578,Norway,9,Stock,2,Outward,22519.386,,,0.563959,,
1995,512,Oman,8,Flow,1,Inward,46.294,,,0.013413,,
1995,512,Oman,9,Stock,1,Inward,2227.266,,,0.062485,,
1995,586,Pakistan,8,Flow,1,Inward,492.095,,,0.142577,,
1995,586,Pakistan,8,Flow,2,Outward,0.001,,,0,,
1995,586,Pakistan,9,Stock,1,Inward,5408.084,,,0.151723,,
1995,586,Pakistan,9,Stock,2,Outward,266.191,,,0.006666,,
1995,585,Palau,8,Flow,1,Inward,-0.21,,,-6.10E-05,,
1995,585,Palau,9,Stock,1,Inward,4,,,0.000112,,
1995,591,Panama,8,Flow,1,Inward,223.061,,,0.064629,,
1995,591,Panama,9,Stock,1,Inward,3244.6,,,0.091027,,
1995,598,Papua New Guinea,8,Flow,1,Inward,454.569,,,0.131705,,
1995,598,Papua New Guinea,8,Flow,2,Outward,-33.343,,,-0.00923,,
1995,598,Papua New Guinea,9,Stock,1,Inward,1666.529,,,0.046754,,
1995,600,Paraguay,8,Flow,1,Inward,94.5,,,0.02738,,
1995,600,Paraguay,9,Stock,1,Inward,642.5,,,0.018025,,
1995,604,Peru,8,Flow,1,Inward,2556.982,,,0.740848,,
1995,604,Peru,8,Flow,2,Outward,8,,,0.002215,,
1995,604,Peru,9,Stock,1,Inward,5510.313,,,0.154591,,
1995,604,Peru,9,Stock,2,Outward,567.323,,,0.014208,,
1995,608,Philippines,8,Flow,1,Inward,1459,,,0.422724,,
1995,608,Philippines,8,Flow,2,Outward,98,,,0.027128,,
1995,608,Philippines,9,Stock,1,Inward,6729.882,,,0.188805,,
1995,608,Philippines,9,Stock,2,Outward,296,,,0.007413,,
1995,616,Poland,8,Flow,1,Inward,3658.175,,,1.059902,,
1995,616,Poland,8,Flow,2,Outward,42.062,,,0.011644,,
1995,616,Poland,9,Stock,1,Inward,7843.193,,,0.220039,,
1995,616,Poland,9,Stock,2,Outward,539.303,,,0.013506,,
1995,620,Portugal,8,Flow,1,Inward,674.923,,,0.195549,,
1995,620,Portugal,8,Flow,2,Outward,678.473,,,0.187816,,
1995,620,Portugal,9,Stock,1,Inward,18591.695,,,0.521586,,
1995,620,Portugal,9,Stock,2,Outward,3500.846,,,0.087673,,
1995,634,Qatar,8,Flow,1,Inward,93.56,,,0.027108,,
1995,634,Qatar,8,Flow,2,Outward,4.711,,,0.001304,,
1995,634,Qatar,9,Stock,1,Inward,442.35,,,0.01241,,
1995,634,Qatar,9,Stock,2,Outward,4.711,,,0.000118,,
1995,410,Republic of Korea,8,Flow,1,Inward,2487.1,,,0.7206,,
1995,410,Republic of Korea,8,Flow,2,Outward,3868.5,,,1.070883,,
1995,410,Republic of Korea,9,Stock,1,Inward,18220,,,0.511158,,
1995,410,Republic of Korea,9,Stock,2,Outward,13280,,,0.332574,,
1995,498,Republic of Moldova,8,Flow,1,Inward,66.91,,,0.019386,,
1995,498,Republic of Moldova,8,Flow,2,Outward,0.52,,,0.000144,,
1995,498,Republic of Moldova,9,Stock,1,Inward,97.42,,,0.002733,,
1995,498,Republic of Moldova,9,Stock,2,Outward,18.31,,,0.000459,,
1995,642,Romania,8,Flow,1,Inward,419,,,0.121399,,
1995,642,Romania,8,Flow,2,Outward,2,,,0.000554,,
1995,642,Romania,9,Stock,1,Inward,821,,,0.023033,,
1995,642,Romania,9,Stock,2,Outward,120.6,,,0.00302,,
1995,643,Russian Federation,8,Flow,1,Inward,2065.723,,,0.598513,,
1995,643,Russian Federation,8,Flow,2,Outward,605.783,,,0.167694,,
1995,643,Russian Federation,9,Stock,1,Inward,5601.2,,,0.15714,,
1995,643,Russian Federation,9,Stock,2,Outward,3345.9,,,0.083792,,
1995,646,Rwanda,8,Flow,1,Inward,2,,,0.000579,,
1995,646,Rwanda,9,Stock,1,Inward,50.59,,,0.001419,,
1995,659,Saint Kitts and Nevis,8,Flow,1,Inward,20.47,,,0.005931,,
1995,662,Saint Lucia,8,Flow,1,Inward,32.752,,,0.009489,,
1995,670,Saint Vincent and the Grenadines,8,Flow,1,Inward,30.641,,,0.008878,,
1995,882,Samoa,8,Flow,1,Inward,3.44,,,0.000997,,
1995,882,Samoa,9,Stock,1,Inward,28.753,,,0.000807,,
1995,678,Sao Tome and Principe,8,Flow,1,Inward,0.03,,,9.00E-06,,
1995,678,Sao Tome and Principe,9,Stock,1,Inward,,,Negative accumulation of flows; Value included in regional and global totals,,,Negative accumulation of flows; Value included in regional and global totals
1995,682,Saudi Arabia,8,Flow,1,Inward,578,,,0.167467,,
1995,682,Saudi Arabia,8,Flow,2,Outward,119.574,,,0.033101,,
1995,682,Saudi Arabia,9,Stock,1,Inward,17056,,,0.478502,,
1995,682,Saudi Arabia,9,Stock,2,Outward,2846.603,,,0.071288,,
1995,686,Senegal,8,Flow,1,Inward,35.06,,,0.010158,,
1995,686,Senegal,8,Flow,2,Outward,-3.406,,,-0.000943,,
1995,686,Senegal,9,Stock,1,Inward,373.566,,,0.01048,,
1995,686,Senegal,9,Stock,2,Outward,93.928,,,0.002352,,
1995,688,Serbia,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1995,688,Serbia,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1995,688,Serbia,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1995,688,Serbia,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1995,891,Serbia and Montenegro,8,Flow,1,Inward,44.985,,,0.013034,,
1995,891,Serbia and Montenegro,8,Flow,2,Outward,0,,,0,,
1995,891,Serbia and Montenegro,9,Stock,1,Inward,0,,,0,,
1995,891,Serbia and Montenegro,9,Stock,2,Outward,0,,,0,,
1995,690,Seychelles,8,Flow,1,Inward,45.881,,,0.013293,,
1995,690,Seychelles,8,Flow,2,Outward,16.983,,,0.004701,,
1995,690,Seychelles,9,Stock,1,Inward,346.184,,,0.009712,,
1995,690,Seychelles,9,Stock,2,Outward,101.219,,,0.002535,,
1995,694,Sierra Leone,8,Flow,1,Inward,7.287,,,0.002111,,
1995,694,Sierra Leone,8,Flow,2,Outward,0.64,,,0.000177,,
1995,694,Sierra Leone,9,Stock,1,Inward,241.994,,,0.006789,,
1995,702,Singapore,8,Flow,1,Inward,11942.81,,,3.460252,,
1995,702,Singapore,8,Flow,2,Outward,7282.874,,,2.016055,,
1995,702,Singapore,9,Stock,1,Inward,65644.242,,,1.841635,,
1995,702,Singapore,9,Stock,2,Outward,35049.707,,,0.877759,,
1995,534,Sint Maarten (Dutch part),8,Flow,1,Inward,,,Not applicable,,,Not applicable
1995,534,Sint Maarten (Dutch part),8,Flow,2,Outward,,,Not applicable,,,Not applicable
1995,534,Sint Maarten (Dutch part),9,Stock,1,Inward,,,Not applicable,,,Not applicable
1995,534,Sint Maarten (Dutch part),9,Stock,2,Outward,,,Not applicable,,,Not applicable
1995,703,Slovakia,8,Flow,1,Inward,2587.149,,,0.749588,,
1995,703,Slovakia,8,Flow,2,Outward,-41.395,,,-0.011459,,
1995,703,Slovakia,9,Stock,1,Inward,1297.102,,,0.03639,,
1995,703,Slovakia,9,Stock,2,Outward,138.523,,,0.003469,,
1995,705,Slovenia,8,Flow,1,Inward,153.56,,,0.044492,,
1995,705,Slovenia,8,Flow,2,Outward,-10.202,,,-0.002824,,
1995,705,Slovenia,9,Stock,1,Inward,1808.394,,,0.050734,,
1995,705,Slovenia,9,Stock,2,Outward,502.434,,,0.012583,,
1995,90,Solomon Islands,8,Flow,1,Inward,2.026,,,0.000587,,
1995,90,Solomon Islands,9,Stock,1,Inward,34.398,,,0.000965,,
1995,706,Somalia,8,Flow,1,Inward,1,,,0.00029,,
1995,706,Somalia,9,Stock,1,Inward,1.75,,,4.90E-05,,
1995,710,South Africa,8,Flow,1,Inward,1241.215,,,0.359624,,
1995,710,South Africa,8,Flow,2,Outward,2497.594,,,0.691387,,
1995,710,South Africa,9,Stock,1,Inward,15014.119,,,0.421218,,
1995,710,South Africa,9,Stock,2,Outward,23301.165,,,0.583537,,
1995,728,South Sudan,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1995,728,South Sudan,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1995,728,South Sudan,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1995,728,South Sudan,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1995,724,Spain,8,Flow,1,Inward,7910.828,,,2.292045,,
1995,724,Spain,8,Flow,2,Outward,4577.436,,,1.267132,,
1995,724,Spain,9,Stock,1,Inward,105722.843,,,2.966031,,
1995,724,Spain,9,Stock,2,Outward,35033.7,,,0.877358,,
1995,144,Sri Lanka,8,Flow,1,Inward,65,,,0.018833,,
1995,144,Sri Lanka,8,Flow,2,Outward,5.597,,,0.001549,,
1995,144,Sri Lanka,9,Stock,1,Inward,1294.782,,,0.036325,,
1995,144,Sri Lanka,9,Stock,2,Outward,35.107,,,0.000879,,
1995,275,State of Palestine,8,Flow,1,Inward,122.6,,,0.035522,,
1995,275,State of Palestine,8,Flow,2,Outward,129,,,0.03571,,
1995,275,State of Palestine,9,Stock,1,Inward,608.805,,,0.01708,,
1995,729,Sudan,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1995,729,Sudan,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1995,729,Sudan,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1995,729,Sudan,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1995,736,Sudan (...2011),8,Flow,1,Inward,12,,,0.003477,,
1995,736,Sudan (...2011),9,Stock,1,Inward,165.79,,,0.004651,,
1995,740,Suriname,8,Flow,1,Inward,-20.6,,,-0.005969,,
1995,752,Sweden,8,Flow,1,Inward,14448.292,,,4.186179,,
1995,752,Sweden,8,Flow,2,Outward,11215.426,,,3.104669,,
1995,752,Sweden,9,Stock,1,Inward,31042.624,,,0.870894,,
1995,752,Sweden,9,Stock,2,Outward,73182.842,,,1.832736,,
1995,756,Switzerland,8,Flow,1,Inward,2222.467,,,0.643927,,
1995,756,Switzerland,8,Flow,2,Outward,12210.035,,,3.379998,,
1995,756,Switzerland,9,Stock,1,Inward,57062.842,,,1.600886,,
1995,756,Switzerland,9,Stock,2,Outward,142479.27,,,3.568144,,
1995,760,Syrian Arab Republic,8,Flow,1,Inward,70,,,0.020281,,
1995,760,Syrian Arab Republic,9,Stock,1,Inward,460,,,0.012905,,
1995,762,Tajikistan,8,Flow,1,Inward,10,,,0.002897,,
1995,762,Tajikistan,9,Stock,1,Inward,40,,,0.001122,,
1995,764,Thailand,8,Flow,1,Inward,2070,,,0.599752,,
1995,764,Thailand,8,Flow,2,Outward,887,,,0.245541,,
1995,764,Thailand,9,Stock,1,Inward,17684.438,,,0.496133,,
1995,764,Thailand,9,Stock,2,Outward,2276.348,,,0.057007,,
1995,626,Timor-Leste,8,Flow,1,Inward,,,Not applicable,,,Not applicable
1995,626,Timor-Leste,8,Flow,2,Outward,,,Not applicable,,,Not applicable
1995,626,Timor-Leste,9,Stock,1,Inward,,,Not applicable,,,Not applicable
1995,626,Timor-Leste,9,Stock,2,Outward,,,Not applicable,,,Not applicable
1995,768,Togo,8,Flow,1,Inward,32.055,,,0.009287,,
1995,768,Togo,8,Flow,2,Outward,-5.798,,,-0.001605,,
1995,768,Togo,9,Stock,1,Inward,301.174,,,0.008449,,
1995,768,Togo,9,Stock,2,Outward,,,Negative accumulation of flows; Value included in regional and global totals,,,Negative accumulation of flows; Value included in regional and global totals
1995,776,Tonga,8,Flow,1,Inward,1.028,,,0.000298,,
1995,776,Tonga,9,Stock,1,Inward,8.439,,,0.000237,,
1995,776,Tonga,9,Stock,2,Outward,0.028,,,1.00E-06,,
1995,780,Trinidad and Tobago,8,Flow,1,Inward,295.7,,,0.085675,,
1995,780,Trinidad and Tobago,9,Stock,1,Inward,3869.741,,,0.108565,,
1995,780,Trinidad and Tobago,9,Stock,2,Outward,20.7,,,0.000518,,
1995,788,Tunisia,8,Flow,1,Inward,377.5,,,0.109375,,
1995,788,Tunisia,8,Flow,2,Outward,3.4,,,0.000941,,
1995,788,Tunisia,9,Stock,1,Inward,10967,,,0.307677,,
1995,788,Tunisia,9,Stock,2,Outward,30.1,,,0.000754,,
1995,792,Turkiye,8,Flow,1,Inward,885,,,0.256416,,
1995,792,Turkiye,8,Flow,2,Outward,113,,,0.031281,,
1995,792,Turkiye,9,Stock,1,Inward,14933.315,,,0.418951,,
1995,792,Turkiye,9,Stock,2,Outward,1418.315,,,0.035519,,
1995,795,Turkmenistan,8,Flow,1,Inward,233,,,0.067508,,
1995,795,Turkmenistan,9,Stock,1,Inward,415,,,0.011643,,
1995,800,Uganda,8,Flow,1,Inward,124.509,,,0.036075,,
1995,800,Uganda,8,Flow,2,Outward,3.294,,,0.000912,,
1995,800,Uganda,9,Stock,1,Inward,277.196,,,0.007777,,
1995,804,Ukraine,8,Flow,1,Inward,267,,,0.077359,,
1995,804,Ukraine,8,Flow,2,Outward,10,,,0.002768,,
1995,804,Ukraine,9,Stock,1,Inward,897,,,0.025165,,
1995,804,Ukraine,9,Stock,2,Outward,84,,,0.002104,,
1995,784,United Arab Emirates,8,Flow,1,Inward,399.85,,,0.115851,,
1995,784,United Arab Emirates,8,Flow,2,Outward,62.467,,,0.017292,,
1995,784,United Arab Emirates,9,Stock,1,Inward,1770.25,,,0.049664,,
1995,784,United Arab Emirates,9,Stock,2,Outward,710.146,,,0.017784,,
1995,826,United Kingdom,8,Flow,1,Inward,23589.64,,,6.834749,,
1995,826,United Kingdom,8,Flow,2,Outward,48078.805,,,13.309239,,
1995,826,United Kingdom,9,Stock,1,Inward,199771.84,,,5.604555,,
1995,826,United Kingdom,9,Stock,2,Outward,304864.987,,,7.634811,,
1995,834,United Republic of Tanzania,8,Flow,1,Inward,150,,,0.04346,,
1995,834,United Republic of Tanzania,9,Stock,1,Inward,619.8,,,0.017388,,
1995,840,United States,8,Flow,1,Inward,58772,,,17.028317,,
1995,840,United States,8,Flow,2,Outward,92074,,,25.488048,,
1995,840,United States,9,Stock,1,Inward,1005726,,,28.215423,,
1995,840,United States,9,Stock,2,Outward,1363792,,,34.153786,,
1995,858,Uruguay,8,Flow,1,Inward,156.6,,,0.045373,,
1995,858,Uruguay,9,Stock,1,Inward,1127.736,,,0.031638,,
1995,858,Uruguay,9,Stock,2,Outward,186,,,0.004658,,
1995,860,Uzbekistan,8,Flow,1,Inward,-24,,,-0.006954,,
1995,860,Uzbekistan,9,Stock,1,Inward,106,,,0.002974,,
1995,548,Vanuatu,8,Flow,1,Inward,31.045,,,0.008995,,
1995,862,Venezuela (Bolivarian Rep. of),8,Flow,1,Inward,985,,,0.285389,,
1995,862,Venezuela (Bolivarian Rep. of),8,Flow,2,Outward,91,,,0.025191,,
1995,862,Venezuela (Bolivarian Rep. of),9,Stock,1,Inward,8248.793,,,0.231418,,
1995,862,Venezuela (Bolivarian Rep. of),9,Stock,2,Outward,3427,,,0.085823,,
1995,704,Viet Nam,8,Flow,1,Inward,1780.4,,,0.515845,,
1995,704,Viet Nam,9,Stock,1,Inward,5743.301,,,0.161127,,
1995,887,Yemen,8,Flow,1,Inward,-217.7,,,-0.063075,,
1995,887,Yemen,8,Flow,2,Outward,0.401,,,0.000111,,
1995,887,Yemen,9,Stock,1,Inward,1881.6,,,0.052788,,
1995,887,Yemen,9,Stock,2,Outward,7.923,,,0.000198,,
1995,890,"Yugoslavia, Soc. Fed. Rep. of",8,Flow,1,Inward,,,Not applicable,,,Not applicable
1995,890,"Yugoslavia, Soc. Fed. Rep. of",8,Flow,2,Outward,,,Not applicable,,,Not applicable
1995,890,"Yugoslavia, Soc. Fed. Rep. of",9,Stock,1,Inward,,,Not applicable,,,Not applicable
1995,890,"Yugoslavia, Soc. Fed. Rep. of",9,Stock,2,Outward,,,Not applicable,,,Not applicable
1995,894,Zambia,8,Flow,1,Inward,107,,,0.031002,,
1995,894,Zambia,9,Stock,1,Inward,3186.2,,,0.089388,,
1995,716,Zimbabwe,8,Flow,1,Inward,117.7,,,0.034102,,
1995,716,Zimbabwe,8,Flow,2,Outward,13.4,,,0.003709,,
1995,716,Zimbabwe,9,Stock,1,Inward,495.55,,,0.013903,,
1995,716,Zimbabwe,9,Stock,2,Outward,129.301,,,0.003238,,
1995,5600,Asia and Oceania,8,Flow,1,Inward,100237.636,,,29.042371,,
1995,5600,Asia and Oceania,8,Flow,2,Outward,72950.262,,,20.194189,,
1995,5600,Asia and Oceania,9,Stock,1,Inward,754482.911,,,21.166853,,
1995,5600,Asia and Oceania,9,Stock,2,Outward,521301.442,,,13.055083,,
1995,5702,Northern America and Europe,8,Flow,1,Inward,209397.382,,,60.669791,,
1995,5702,Northern America and Europe,8,Flow,2,Outward,281562.038,,,77.94238,,
1995,5702,Northern America and Europe,9,Stock,1,Inward,2541421.916,,,71.299036,,
1995,5702,Northern America and Europe,9,Stock,2,Outward,3371336.383,,,84.429226,,
1995,5706,"Europe, Northern America, Australia and New Zealand",8,Flow,1,Inward,223926.106,,,64.879274,,
