Year,Economy,Economy Label,Flow,Flow Label,Direction,Direction Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,US$ at current prices per capita,US$ at current prices per capita Footnote,US$ at current prices per capita Missing value,Percentage of total world,Percentage of total world Footnote,Percentage of total world Missing value,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Domestic Product Missing value,Percentage of Gross Fixed Capital Formation,Percentage of Gross Fixed Capital Formation Footnote,Percentage of Gross Fixed Capital Formation Missing value
1990,132,"Cabo Verde",09,"Stock",1,"Inward",3.802,,,10.127,,,0.000173,,,1.08524,,,2.80095,,
1990,116,"Cambodia",09,"Stock",1,"Inward",37.746,,,5.118,,,0.001719,,,2.22336,,,26.77012,,
1990,116,"Cambodia",09,"Stock",2,"Outward",0,,,0,,,0,,,0,,,1E-05,,
1990,120,"Cameroon",08,"Flow",1,"Inward",-112.831,,,-9.957,,,-0.05507,,,-0.81334,,,-3.97734,,
1990,120,"Cameroon",08,"Flow",2,"Outward",15.096,,,1.332,,,0.00619,,,0.10882,,,0.53213,,
1990,120,"Cameroon",09,"Stock",1,"Inward",360.432,,,31.807,,,0.016412,,,2.59817,,,12.70539,,
1990,120,"Cameroon",09,"Stock",2,"Outward",1148.132,,,101.319,,,0.050917,,,8.27631,,,40.47217,,
1990,124,"Canada",08,"Flow",1,"Inward",7582.276,,,272.847,,,3.700698,,,1.27201,,,5.86052,,
1990,124,"Canada",08,"Flow",2,"Outward",5236.544,,,188.436,,,2.147227,,,0.87848,,,4.04745,,
1990,124,"Canada",09,"Stock",1,"Inward",112843.23,,,4060.651,,,5.138106,,,18.93062,,,87.21923,,
1990,124,"Canada",09,"Stock",2,"Outward",84807.377,,,3051.784,,,3.761021,,,14.22732,,,65.54965,,
1990,136,"Cayman Islands",08,"Flow",1,"Inward",49.04,,,1886.226,,,0.023935,,,4.00061,,,29.38286,,
1990,136,"Cayman Islands",08,"Flow",2,"Outward",281.553,,,10829.388,,,0.11545,,,22.96867,,,168.69577,,
1990,136,"Cayman Islands",09,"Stock",1,"Inward",1749.06,,,67274.126,,,0.07964,,,142.68554,,,1047.96874,,
1990,136,"Cayman Islands",09,"Stock",2,"Outward",648.26,,,24934.036,,,0.028749,,,52.88402,,,388.41218,,
1990,140,"Central African Republic",08,"Flow",1,"Inward",0.698,,,0.243,,,0.000341,,,0.04629,,,0.34712,,
1990,140,"Central African Republic",08,"Flow",2,"Outward",3.79,,,1.32,,,0.001554,,,0.25145,,,1.8854,,
1990,140,"Central African Republic",09,"Stock",1,"Inward",95.388,,,33.214,,,0.004343,,,6.32797,,,47.44685,,
1990,140,"Central African Republic",09,"Stock",2,"Outward",17.9,,,6.233,,,0.000794,,,1.1875,,,8.90386,,
1990,148,"Chad",08,"Flow",1,"Inward",9.4,,,1.571,,,0.004588,,,0.51263,,,3.8333,,
1990,148,"Chad",08,"Flow",2,"Outward",0.06,,,0.01,,,2.5E-05,,,0.00326,,,0.02441,,
1990,148,"Chad",09,"Stock",1,"Inward",249.68,,,41.733,,,0.011369,,,13.61637,,,101.81903,,
1990,148,"Chad",09,"Stock",2,"Outward",37.18,,,6.214,,,0.001649,,,2.02762,,,15.16193,,
1990,152,"Chile",08,"Flow",1,"Inward",661.2,,,49.207,,,0.322713,,,1.89356,,,7.68398,,
1990,152,"Chile",08,"Flow",2,"Outward",7.5,,,0.558,,,0.003075,,,0.02148,,,0.08716,,
1990,152,"Chile",09,"Stock",1,"Inward",16106.684,,,1198.666,,,0.733388,,,46.12679,,,187.17992,,
1990,152,"Chile",09,"Stock",2,"Outward",154,,,11.461,,,0.00683,,,0.44103,,,1.78967,,
1990,156,"China",08,"Flow",1,"Inward",3487.11,,,3.023,,,1.701962,,,0.88378,,,3.59779,,
1990,156,"China",08,"Flow",2,"Outward",830,,,0.719,,,0.340339,,,0.21036,,,0.85634,,
1990,156,"China",09,"Stock",1,"Inward",20690.62,,,17.936,,,0.942109,,,5.2439,,,21.34735,,
1990,156,"China",09,"Stock",2,"Outward",4455,,,3.862,,,0.197569,,,1.12909,,,4.5964,,
1990,344,"China, Hong Kong SAR",08,"Flow",1,"Inward",3275.072,,,588.979,,,1.598472,,,4.25728,,,16.24006,,
1990,344,"China, Hong Kong SAR",08,"Flow",2,"Outward",2448,,,440.24,,,1.003794,,,3.18216,,,12.13887,,
1990,344,"China, Hong Kong SAR",09,"Stock",1,"Inward",201652.868,,,36264.608,,,9.181887,,,262.12928,,,999.93343,,
1990,344,"China, Hong Kong SAR",09,"Stock",2,"Outward",11920.35,,,2143.718,,,0.528641,,,15.49531,,,59.10928,,
1990,446,"China, Macao SAR",08,"Flow",1,"Inward",0.48,,,1.367,,,0.000234,,,0.01479,,,0.0663,,
1990,446,"China, Macao SAR",09,"Stock",1,"Inward",2808.72,,,7999.248,,,0.12789,,,86.51582,,,387.95798,,
1990,158,"China, Taiwan Province of",08,"Flow",1,"Inward",1330,,,64.579,,,0.649136,,,0.79822,,,3.22,,
1990,158,"China, Taiwan Province of",08,"Flow",2,"Outward",5243,,,254.578,,,2.149874,,,3.14665,,,12.6936,,
1990,158,"China, Taiwan Province of",09,"Stock",1,"Inward",9735,,,472.69,,,0.443265,,,5.84258,,,23.56898,,
1990,158,"China, Taiwan Province of",09,"Stock",2,"Outward",30356,,,1473.957,,,1.346222,,,18.21853,,,73.49358,,
1990,170,"Colombia",08,"Flow",1,"Inward",500,,,15.413,,,0.244036,,,0.88406,,,3.60512,,
1990,170,"Colombia",08,"Flow",2,"Outward",16,,,0.493,,,0.006561,,,0.02829,,,0.11536,,
1990,170,"Colombia",09,"Stock",1,"Inward",3500.149,,,107.896,,,0.159373,,,6.18871,,,25.2369,,
1990,170,"Colombia",09,"Stock",2,"Outward",402.436,,,12.406,,,0.017847,,,0.71156,,,2.90166,,
1990,174,"Comoros",08,"Flow",1,"Inward",0.393,,,0.884,,,0.000192,,,0.07694,,,0.52191,,
1990,174,"Comoros",09,"Stock",1,"Inward",17.053,,,38.356,,,0.000776,,,3.33874,,,22.64668,,
1990,178,"Congo",08,"Flow",1,"Inward",22.552,,,9.473,,,0.011007,,,0.77521,,,3.46578,,
1990,178,"Congo",08,"Flow",2,"Outward",3.793,,,1.593,,,0.001555,,,0.13038,,,0.58292,,
1990,178,"Congo",09,"Stock",1,"Inward",575.163,,,241.608,,,0.026189,,,19.7713,,,88.39255,,
1990,178,"Congo",09,"Stock",2,"Outward",17.811,,,7.482,,,0.00079,,,0.61226,,,2.73724,,
1990,188,"Costa Rica",08,"Flow",1,"Inward",162.4,,,52.023,,,0.079263,,,2.22825,,,11.54014,,
1990,188,"Costa Rica",08,"Flow",2,"Outward",2.1,,,0.673,,,0.000861,,,0.02881,,,0.14923,,
1990,188,"Costa Rica",09,"Stock",1,"Inward",1323.699,,,424.031,,,0.060272,,,18.16217,,,94.06201,,
1990,188,"Costa Rica",09,"Stock",2,"Outward",44.1,,,14.127,,,0.001956,,,0.60509,,,3.13374,,
1990,384,"Cote d'Ivoire",08,"Flow",1,"Inward",48.434,,,3.973,,,0.02364,,,0.40726,,,5.2748,,
1990,384,"Cote d'Ivoire",09,"Stock",1,"Inward",975.444,,,80.022,,,0.044415,,,8.20195,,,106.23167,,
1990,384,"Cote d'Ivoire",09,"Stock",2,"Outward",6.402,,,0.525,,,0.000284,,,0.05383,,,0.69727,,
1990,191,"Croatia",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,191,"Croatia",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,191,"Croatia",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,191,"Croatia",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,531,"Curacao",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,531,"Curacao",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,531,"Curacao",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,531,"Curacao",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,196,"Cyprus",08,"Flow",1,"Inward",126.62,,,,,"No value reported or collected",0.0618,,,2.02318,,,6.2498,,
1990,196,"Cyprus",08,"Flow",2,"Outward",4.584,,,,,"No value reported or collected",0.00188,,,0.07324,,,0.22626,,
1990,196,"Cyprus",09,"Stock",1,"Inward",,,"Negative accumulation of flows; Value included in regional and global totals",,,"No value reported or collected",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",-41.91016,,
1990,196,"Cyprus",09,"Stock",2,"Outward",8.484,,,,,"No value reported or collected",0.000376,,,0.13556,,,0.41876,,
1990,203,"Czechia",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,203,"Czechia",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,203,"Czechia",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,203,"Czechia",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,200,"Czechoslovakia",08,"Flow",1,"Inward",165,,,10.599,,,0.080532,,,0.28658,,,1.0935,,
1990,200,"Czechoslovakia",08,"Flow",2,"Outward",19.6,,,1.259,,,0.008037,,,0.03404,,,0.12989,,
1990,200,"Czechoslovakia",09,"Stock",1,"Inward",1644.769,,,105.65,,,0.074891,,,2.85673,,,10.90035,,
1990,408,"Dem. People's Rep. of Korea",08,"Flow",1,"Inward",6.24,,,0.296,,,0.003046,,,0.04244,,,,,"No value reported or collected"
1990,408,"Dem. People's Rep. of Korea",09,"Stock",1,"Inward",7.026,,,0.333,,,0.00032,,,0.04779,,,,,"No value reported or collected"
1990,180,"Dem. Rep. of the Congo",08,"Flow",1,"Inward",-14.46,,,-0.394,,,-0.007058,,,-0.09619,,,-0.69256,,
1990,180,"Dem. Rep. of the Congo",09,"Stock",1,"Inward",546.4,,,14.895,,,0.024879,,,3.6347,,,26.16981,,
1990,208,"Denmark",08,"Flow",1,"Inward",1132.15,,,220.219,,,0.552571,,,0.81893,,,3.97517,,
1990,208,"Denmark",08,"Flow",2,"Outward",1482.23,,,288.314,,,0.607783,,,1.07215,,,5.20436,,
1990,208,"Denmark",09,"Stock",1,"Inward",9191.828,,,1787.937,,,0.418533,,,6.64879,,,32.27409,,
1990,208,"Denmark",09,"Stock",2,"Outward",7341.938,,,1428.108,,,0.325599,,,5.31069,,,25.77881,,
1990,262,"Djibouti",08,"Flow",1,"Inward",0.06,,,0.104,,,2.9E-05,,,0.01313,,,0.04826,,
1990,262,"Djibouti",09,"Stock",1,"Inward",12.74,,,21.984,,,0.00058,,,2.78836,,,10.24672,,
1990,212,"Dominica",08,"Flow",1,"Inward",7.56,,,108.579,,,0.00369,,,3.75317,,,13.01504,,
1990,214,"Dominican Republic",08,"Flow",1,"Inward",132.8,,,18.57,,,0.064816,,,1.3946,,,7.19356,,
1990,214,"Dominican Republic",09,"Stock",1,"Inward",571.5,,,79.917,,,0.026022,,,6.00163,,,30.95723,,
1990,218,"Ecuador",08,"Flow",1,"Inward",126.18,,,12.047,,,0.061585,,,0.82839,,,4.52507,,
1990,218,"Ecuador",09,"Stock",1,"Inward",1626,,,155.246,,,0.074037,,,10.67491,,,58.31186,,
1990,818,"Egypt",08,"Flow",1,"Inward",734,,,12.569,,,0.358245,,,2.03917,,,7.95545,,
1990,818,"Egypt",08,"Flow",2,"Outward",12,,,0.205,,,0.004921,,,0.03334,,,0.13006,,
1990,818,"Egypt",09,"Stock",1,"Inward",11042.55,,,189.096,,,0.502802,,,30.67799,,,119.68456,,
1990,818,"Egypt",09,"Stock",2,"Outward",162.62,,,2.785,,,0.007212,,,0.45178,,,1.76256,,
1990,222,"El Salvador",08,"Flow",1,"Inward",1.9,,,0.352,,,0.000927,,,0.03944,,,0.2886,,
1990,222,"El Salvador",09,"Stock",1,"Inward",212.1,,,39.28,,,0.009658,,,4.40266,,,32.21649,,
1990,222,"El Salvador",09,"Stock",2,"Outward",56.099,,,10.389,,,0.002488,,,1.16447,,,8.521,,
1990,226,"Equatorial Guinea",08,"Flow",1,"Inward",11.074,,,23.349,,,0.005405,,,6.52423,,,13.66349,,
1990,226,"Equatorial Guinea",09,"Stock",1,"Inward",25.354,,,53.459,,,0.001154,,,14.93755,,,31.28321,,
1990,232,"Eritrea",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,232,"Eritrea",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,232,"Eritrea",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,232,"Eritrea",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,233,"Estonia",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,233,"Estonia",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,233,"Estonia",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,233,"Estonia",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,748,"Eswatini",08,"Flow",1,"Inward",28.461,,,32.623,,,0.013891,,,2.26888,,,14.61,,
1990,748,"Eswatini",08,"Flow",2,"Outward",3.088,,,3.539,,,0.001266,,,0.24617,,,1.58514,,
1990,748,"Eswatini",09,"Stock",1,"Inward",335.676,,,384.761,,,0.015284,,,26.75986,,,172.31484,,
1990,748,"Eswatini",09,"Stock",2,"Outward",38.308,,,43.91,,,0.001699,,,3.05391,,,19.66506,,
1990,231,"Ethiopia",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,231,"Ethiopia",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,231,"Ethiopia",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,231,"Ethiopia",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,230,"Ethiopia (...1991)",08,"Flow",1,"Inward",12,,,0.242,,,0.005857,,,0.10398,,,0.83296,,
1990,230,"Ethiopia (...1991)",09,"Stock",1,"Inward",124.41,,,2.506,,,0.005665,,,1.07806,,,8.6357,,
1990,242,"Fiji",08,"Flow",1,"Inward",84.137,,,108.801,,,0.041065,,,6.2928,,,50.17617,,
1990,242,"Fiji",08,"Flow",2,"Outward",2.566,,,3.318,,,0.001052,,,0.19192,,,1.53025,,
1990,242,"Fiji",09,"Stock",1,"Inward",283.715,,,366.881,,,0.012918,,,21.2196,,,169.19624,,
1990,242,"Fiji",09,"Stock",2,"Outward",24.72,,,31.967,,,0.001096,,,1.84888,,,14.74216,,
1990,246,"Finland",08,"Flow",1,"Inward",644.669,,,129.281,,,0.314645,,,0.45577,,,1.53566,,
1990,246,"Finland",08,"Flow",2,"Outward",2217.362,,,444.666,,,0.909222,,,1.56764,,,5.28194,,
1990,246,"Finland",09,"Stock",1,"Inward",4276.524,,,857.607,,,0.194724,,,3.02344,,,10.18704,,
1990,246,"Finland",09,"Stock",2,"Outward",9355.11,,,1876.059,,,0.414879,,,6.61393,,,22.28466,,
1990,250,"France",08,"Flow",1,"Inward",16506.193,,,289.632,,,8.056215,,,1.30058,,,5.56217,,
1990,250,"France",08,"Flow",2,"Outward",38302.213,,,672.084,,,15.705691,,,3.01797,,,12.90687,,
1990,250,"France",09,"Stock",1,"Inward",104267.949,,,1829.576,,,4.747646,,,8.21565,,,35.13565,,
1990,250,"France",09,"Stock",2,"Outward",119860.016,,,2103.167,,,5.315528,,,9.4442,,,40.38978,,
1990,254,"French Guiana",08,"Flow",1,"Inward",2.02,,,17.926,,,0.000986,,,,,"No value reported or collected",,,"No value reported or collected"
1990,258,"French Polynesia",08,"Flow",1,"Inward",22.16,,,108.747,,,0.010816,,,0.62107,,,2.53388,,
1990,258,"French Polynesia",09,"Stock",1,"Inward",69.26,,,339.883,,,0.003154,,,1.94111,,,7.91951,,
1990,266,"Gabon",08,"Flow",1,"Inward",73.458,,,74.673,,,0.035853,,,1.21629,,,6.28511,,
1990,266,"Gabon",08,"Flow",2,"Outward",28.796,,,29.272,,,0.011807,,,0.47679,,,2.46376,,
1990,266,"Gabon",09,"Stock",1,"Inward",1208.448,,,1228.43,,,0.055024,,,20.0091,,,103.39568,,
1990,266,"Gabon",09,"Stock",2,"Outward",166.586,,,169.34,,,0.007388,,,2.75828,,,14.25322,,
1990,270,"Gambia",08,"Flow",1,"Inward",14.12,,,13.388,,,0.006892,,,1.20063,,,6.65851,,
1990,270,"Gambia",09,"Stock",1,"Inward",156.63,,,148.507,,,0.007132,,,13.31835,,,73.86136,,
1990,268,"Georgia",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,268,"Georgia",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,268,"Georgia",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,268,"Georgia",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,276,"Germany",08,"Flow",1,"Inward",2962.364,,,37.165,,,1.445848,,,0.16721,,,0.67055,,
1990,276,"Germany",08,"Flow",2,"Outward",24234.823,,,304.045,,,9.937406,,,1.36793,,,5.48573,,
1990,276,"Germany",09,"Stock",1,"Inward",226551.913,,,2842.275,,,10.315618,,,12.78764,,,51.28166,,
1990,276,"Germany",09,"Stock",2,"Outward",308735.757,,,3873.337,,,13.691751,,,17.42648,,,69.88457,,
1990,288,"Ghana",08,"Flow",1,"Inward",14.8,,,0.961,,,0.007223,,,0.11201,,,0.66944,,
1990,288,"Ghana",09,"Stock",1,"Inward",319.26,,,20.738,,,0.014537,,,2.41616,,,14.44086,,
1990,300,"Greece",08,"Flow",1,"Inward",1005,,,97.968,,,0.490513,,,1.02663,,,4.14203,,
1990,300,"Greece",08,"Flow",2,"Outward",10.706,,,1.044,,,0.00439,,,0.01094,,,0.04412,,
1990,300,"Greece",09,"Stock",1,"Inward",5680.8,,,553.766,,,0.258665,,,5.80307,,,23.41299,,
1990,300,"Greece",09,"Stock",2,"Outward",2881.598,,,280.899,,,0.127793,,,2.94362,,,11.87629,,
1990,308,"Grenada",08,"Flow",1,"Inward",13.14,,,131.457,,,0.006413,,,5.56532,,,14.30591,,
1990,320,"Guatemala",08,"Flow",1,"Inward",59.3,,,6.571,,,0.028943,,,0.88353,,,5.42871,,
1990,320,"Guatemala",09,"Stock",1,"Inward",1734.2,,,192.16,,,0.078964,,,25.83833,,,158.76011,,
1990,320,"Guatemala",09,"Stock",2,"Outward",0,,,0,,,0,,,0,,,0,,
1990,324,"Guinea",08,"Flow",1,"Inward",17.86,,,2.776,,,0.008717,,,0.45727,,,3.16695,,
1990,324,"Guinea",08,"Flow",2,"Outward",0.12,,,0.019,,,4.9E-05,,,0.00306,,,0.02123,,
1990,324,"Guinea",09,"Stock",1,"Inward",68.84,,,10.699,,,0.003135,,,1.7625,,,12.20676,,
1990,624,"Guinea-Bissau",08,"Flow",1,"Inward",2.02,,,2.075,,,0.000986,,,0.33158,,,2.39758,,
1990,624,"Guinea-Bissau",09,"Stock",1,"Inward",7.98,,,8.196,,,0.000363,,,1.30992,,,9.47161,,
1990,328,"Guyana",08,"Flow",1,"Inward",7.9,,,10.535,,,0.003856,,,1.2502,,,4.71488,,
1990,328,"Guyana",09,"Stock",1,"Inward",44.84,,,59.795,,,0.002042,,,7.0961,,,26.76139,,
1990,332,"Haiti",08,"Flow",1,"Inward",8,,,1.167,,,0.003905,,,0.22749,,,1.50524,,
1990,332,"Haiti",08,"Flow",2,"Outward",-8,,,-1.167,,,-0.00328,,,-0.22749,,,-1.50524,,
1990,332,"Haiti",09,"Stock",1,"Inward",148.78,,,21.706,,,0.006774,,,4.2308,,,27.99376,,
1990,340,"Honduras",08,"Flow",1,"Inward",43.5,,,8.734,,,0.021231,,,1.19595,,,6.00435,,
1990,340,"Honduras",08,"Flow",2,"Outward",-1,,,-0.201,,,-0.00041,,,-0.02749,,,-0.13803,,
1990,340,"Honduras",09,"Stock",1,"Inward",292.9,,,58.809,,,0.013337,,,8.0527,,,40.42929,,
1990,348,"Hungary",08,"Flow",1,"Inward",553.809,,,53.347,,,0.270299,,,1.48903,,,6.52419,,
1990,348,"Hungary",09,"Stock",1,"Inward",569.569,,,54.865,,,0.025934,,,1.5314,,,6.70985,,
1990,348,"Hungary",09,"Stock",2,"Outward",159.115,,,15.327,,,0.007056,,,0.42781,,,1.87447,,
1990,352,"Iceland",08,"Flow",1,"Inward",22.082,,,86.651,,,0.010777,,,0.34136,,,1.56804,,
1990,352,"Iceland",08,"Flow",2,"Outward",11.564,,,45.379,,,0.004742,,,0.17877,,,0.82118,,
1990,352,"Iceland",09,"Stock",1,"Inward",146.741,,,575.833,,,0.006682,,,2.26847,,,10.42028,,
1990,352,"Iceland",09,"Stock",2,"Outward",74.977,,,294.222,,,0.003325,,,1.15907,,,5.32424,,
1990,356,"India",08,"Flow",1,"Inward",236.69,,,0.274,,,0.115522,,,0.07191,,,0.27571,,
1990,356,"India",08,"Flow",2,"Outward",6,,,0.007,,,0.00246,,,0.00182,,,0.00699,,
1990,356,"India",09,"Stock",1,"Inward",1656.81,,,1.915,,,0.07544,,,0.50338,,,1.92996,,
1990,356,"India",09,"Stock",2,"Outward",124.071,,,0.143,,,0.005502,,,0.0377,,,0.14453,,
1990,360,"Indonesia",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,360,"Indonesia",08,"Flow",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,360,"Indonesia",09,"Stock",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,360,"Indonesia",09,"Stock",2,"Outward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
1990,960,"Indonesia (...2002)",08,"Flow",1,"Inward",1092,,,5.926,,,0.532975,,,0.81579,,,3.26804,,
1990,960,"Indonesia (...2002)",08,"Flow",2,"Outward",-11,,,-0.06,,,-0.004511,,,-0.00822,,,-0.03292,,
1990,960,"Indonesia (...2002)",09,"Stock",1,"Inward",8732.45,,,47.392,,,0.397616,,,6.52369,,,26.13369,,
1990,960,"Indonesia (...2002)",09,"Stock",2,"Outward",86,,,0.467,,,0.003814,,,0.06425,,,0.25737,,
1990,364,"Iran (Islamic Republic of)",08,"Flow",1,"Inward",-361.95,,,-6.2,,,-0.176658,,,-0.37561,,,-1.39201,,
1990,364,"Iran (Islamic Republic of)",08,"Flow",2,"Outward",55.996,,,0.959,,,0.022961,,,0.05811,,,0.21535,,
1990,364,"Iran (Islamic Republic of)",09,"Stock",1,"Inward",2039.47,,,34.934,,,0.092863,,,2.11643,,,7.84352,,
1990,364,"Iran (Islamic Republic of)",09,"Stock",2,"Outward",55.996,,,0.959,,,0.002483,,,0.05811,,,0.21535,,
1990,368,"Iraq",08,"Flow",1,"Inward",-6.81,,,-0.387,,,-0.003324,,,-0.02852,,,-0.17442,,
1990,368,"Iraq",09,"Stock",1,"Inward",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",,,"Negative accumulation of flows; Value included in regional and global totals",-1.61557,,
1990,372,"Ireland",08,"Flow",1,"Inward",621.911,,,176.98,,,0.303537,,,1.26129,,,6.56502,,
1990,372,"Ireland",08,"Flow",2,"Outward",363.884,,,103.552,,,0.149209,,,0.73799,,,3.84124,,
1990,372,"Ireland",09,"Stock",1,"Inward",37988.87,,,10810.665,,,1.729752,,,77.0446,,,401.01844,,
1990,372,"Ireland",09,"Stock",2,"Outward",14941.567,,,4251.989,,,0.662626,,,30.30275,,,157.7263,,
1990,376,"Israel",08,"Flow",1,"Inward",137.12,,,30.169,,,0.066924,,,0.23319,,,1.10791,,
1990,376,"Israel",08,"Flow",2,"Outward",261,,,57.426,,,0.107022,,,0.44387,,,2.10884,,
1990,376,"Israel",09,"Stock",1,"Inward",4476,,,984.819,,,0.203806,,,7.61213,,,36.16545,,
1990,376,"Israel",09,"Stock",2,"Outward",1188,,,261.386,,,0.052685,,,2.02038,,,9.59887,,
1990,380,"Italy",08,"Flow",1,"Inward",6344.876,,,111.252,,,3.096758,,,0.53712,,,2.40181,,
1990,380,"Italy",08,"Flow",2,"Outward",7613.528,,,133.497,,,3.121901,,,0.64451,,,2.88205,,
1990,380,"Italy",09,"Stock",1,"Inward",59997.557,,,1052.008,,,2.731877,,,5.07901,,,22.71168,,
1990,380,"Italy",09,"Stock",2,"Outward",60184.305,,,1055.283,,,2.669041,,,5.09482,,,22.78237,,
1990,388,"Jamaica",08,"Flow",1,"Inward",174.9,,,73.491,,,0.085364,,,3.31437,,,15.20451,,
1990,388,"Jamaica",08,"Flow",2,"Outward",37,,,15.547,,,0.015172,,,0.70115,,,3.21651,,
1990,388,"Jamaica",09,"Stock",1,"Inward",790.4,,,332.118,,,0.035989,,,14.97814,,,68.71153,,
1990,388,"Jamaica",09,"Stock",2,"Outward",42,,,17.648,,,0.001863,,,0.7959,,,3.65117,,
1990,392,"Japan",08,"Flow",1,"Inward",1806.039,,,14.636,,,0.881478,,,0.05765,,,0.1688,,
1990,392,"Japan",08,"Flow",2,"Outward",50774.905,,,411.467,,,20.820075,,,1.62074,,,4.74559,,
1990,392,"Japan",09,"Stock",1,"Inward",9850,,,79.822,,,0.448501,,,0.31441,,,0.92061,,
1990,392,"Japan",09,"Stock",2,"Outward",201441,,,1632.426,,,8.933465,,,6.43003,,,18.82735,,
1990,400,"Jordan",08,"Flow",1,"Inward",37.65,,,10.395,,,0.018376,,,0.90816,,,3.08566,,
1990,400,"Jordan",08,"Flow",2,"Outward",-31.483,,,-8.692,,,-0.012909,,,-0.7594,,,-2.58024,,
1990,400,"Jordan",09,"Stock",1,"Inward",1367.515,,,377.568,,,0.062267,,,32.98588,,,112.07676,,
1990,400,"Jordan",09,"Stock",2,"Outward",157.604,,,43.514,,,0.006989,,,3.80157,,,12.91667,,
1990,398,"Kazakhstan",08,"Flow",1,"Inward",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable",,,"Not applicable"
