Date,Toyota,Honda,Nikkei,SMB,HML,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
20181005,-0.043,-0.598,-0.8,-0.63,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20181009,-3.085,-3.097,-1.322,-0.01,0.56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20181010,-0.383,-0.497,0.156,0.1,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20181011,-2.41,-3.804,-3.893,-0.02,0.94,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20181012,0.167,0.227,0.459,1.02,-1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20181015,-2.39,-2.62,-1.865,0.26,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20181016,1.114,1.893,1.248,-0.8,0.72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20181017,1.381,0.945,1.294,0.53,-0.95,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20181018,0.438,-0.097,-0.801,0.05,0.23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20181019,-0.962,-0.937,-0.556,0.27,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20181022,-0.426,0.425,0.367,0.15,-0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20181023,-0.076,-2.177,-2.671,0.47,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20181024,0.519,0.266,0.365,0.12,0.05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20181025,-2.676,-3.064,-3.723,-0.94,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20181026,2.062,1.742,-0.396,-1.18,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20181029,-1.653,0.252,-0.164,-1.12,1.68,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20181030,0.919,1.976,1.454,1.42,-1.26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20181031,2.003,6.472,2.159,0.31,-1.81,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20181101,-0.59,0.308,-1.062,0.89,0.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20181102,-0.287,-0.093,2.564,-0.36,-1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20181105,-0.96,-0.984,-1.55,0.73,-0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20181106,2.094,3.14,1.136,-0.85,0.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20181107,0.135,-2.653,-0.28,0.48,-1.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20181108,0.707,1.085,1.816,-0.35,-0.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20181109,0.151,0.49,-1.052,0.38,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20181112,0.194,0.061,0.088,-0.59,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20181113,-2.445,-2.194,-2.063,0.37,-0.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20181114,1.863,0.405,0.165,-1.25,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20181115,-0.404,-0.528,-0.196,0.32,-0.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20181116,-0.739,-0.686,-0.565,-0.54,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20181119,0.318,-0.157,0.65,0.45,-1.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20181120,1.588,-0.409,-1.091,-0.16,1.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20181121,-0.03,-0.631,-0.35,0.22,-0.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20181122,1.58,0.381,0.646,-0.2,-0.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20181127,1.793,1.488,0.644,0.04,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20181128,-0.882,-1.373,1.023,0.46,-1.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20181129,0.409,-0.6,0.386,0.38,-0.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20181130,-1.319,1.909,0.397,0.14,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20181203,3.364,2.092,1.001,-0.22,-0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181204,-1.72,-2.386,-2.386,0.35,-0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20181205,-0.015,-2.381,-0.53,-0.16,-0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20181206,-0.493,-1.156,-1.906,-0.05,1.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20181207,-0.262,0.228,0.823,-0.66,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181210,-0.554,-1.717,-2.118,-0.7,1.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181211,-1.102,-0.396,-0.337,-0.87,-0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20181212,2.226,2.019,2.15,-0.11,-0.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20181213,-0.361,1.039,0.988,0.37,0.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20181214,-0.598,-1.928,-2.023,-0.21,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181217,0.161,-0.13,0.618,-1.34,0.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181218,-0.951,-0.721,-1.82,-0.96,1.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20181219,-0.19,0.627,-0.604,0.48,-1.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20181220,-1.968,-2.724,-2.837,-1.28,0.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20181221,-3.212,-1.433,-1.11,-0.82,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181225,-5.253,-5.665,-5.011,-0.92,1.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20181226,1.102,1.961,0.894,1.3,-0.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20181227,4.377,4.135,3.883,1.28,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20181228,-0.14,-0.069,-0.313,-0.11,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190104,-0.936,-0.415,-2.262,0.36,1.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20190107,3.15,3.694,2.438,0.27,-1.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20190108,1.222,3.178,0.824,0.21,-0.12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20190109,0.769,1.298,1.104,-1.1,-0.14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20190110,0.406,-0.929,-1.289,0.04,1.22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20190111,1.746,2.424,0.972,-0.28,-0.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20190115,1.041,1.546,0.961,0.53,-0.62,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20190116,-0.697,-0.28,-0.547,-0.03,-0.88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20190117,-0.789,-0.125,-0.198,0.44,-0.29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20190118,0.118,0.28,1.293,-0.2,-0.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20190121,0.28,0.871,0.258,-0.35,1.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20190122,-0.485,-0.123,-0.465,0.03,0.15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20190123,-0.943,-0.216,-0.142,-0.08,-0.04,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20190124,0.073,0.062,-0.093,0.32,0.01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20190125,0.58,1.515,0.967,-0.3,-0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20190128,-1.109,-1.005,-0.6,0.24,-0.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20190129,-0.194,-0.154,0.076,0.06,-0.17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20190130,-0.553,-0.123,-0.523,-1.4,0.59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20190131,0.542,0.247,1.055,0.27,-0.94,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20190201,-0.3,-0.123,0.072,0.1,-1.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190204,1.067,-3.483,0.459,1,-0.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190205,0.388,-2.49,-0.188,0.53,0.03,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20190206,-0.728,-0.622,0.142,0,-0.26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20190207,-1.908,-1.087,-0.588,0.05,-0.36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20190208,-1.914,-2.515,-2.015,0.18,-0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190212,2.417,0.802,2.612,-0.25,-0.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20190213,0.301,1.729,1.343,-0.32,-0.68,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20190214,-0.105,1.334,-0.023,-0.01,0.04,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20190215,-0.196,-2.253,-1.131,0.16,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190218,0.756,1.025,1.824,0.08,0.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190219,0.631,0.366,0.098,0,-0.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20190220,1.389,0.631,0.605,-0.1,-0.22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20190221,-0.868,2.308,0.153,0.14,-0.12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20190222,-0.164,0.709,-0.18,0.01,-0.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190225,0.804,0.832,0.479,0.21,-0.49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190226,0.31,0.095,-0.366,-0.06,-0.18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20190227,-0.222,0.697,0.499,0.24,-0.11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20190228,-1.224,-0.724,-0.795,0.26,0.63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20190301,-0.134,0.063,1.017,-0.21,-0.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190304,-0.899,-1.299,1.015,0.15,-0.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190305,-0.3,-0.707,-0.439,0.13,0.14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20190306,-0.211,0.129,-0.596,-0.01,-0.46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20190307,-0.151,-1.615,-0.652,-0.18,0.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20190308,-0.807,-1.789,-2.006,-0.75,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190311,0.72,0.719,0.473,-0.19,0.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190312,0.608,1.128,1.792,0.02,-0.22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20190313,-0.498,-0.82,-0.993,0.22,-0.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20190314,-0.638,0.033,-0.015,-0.19,0.21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20190315,1.099,1.125,0.77,-0.45,0.31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190318,0.529,-0.032,0.623,0.92,-0.39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190319,0.197,0.655,-0.082,-0.26,0.18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20190320,0.87,0.454,0.195,0.21,0.07,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20190322,0.478,-1.165,0.085,0.24,0.19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190325,-2.119,-2.996,-3.007,0.3,0.28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190326,2.268,3.122,2.151,-0.16,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20190327,-0.255,0.132,-0.232,0.36,-1.05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20190328,-1.647,-0.956,-1.614,-0.01,-0.62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20190329,-0.412,-0.233,0.818,-0.37,-0.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190401,2.449,2.671,1.43,-0.06,0.99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20190402,0.645,1.138,-0.017,-0.4,1.11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20190403,0.584,0.803,0.967,0.22,-0.29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20190404,0.684,0.925,0.054,0.11,-0.18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20190405,0.975,0.474,0.38,0.1,0.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20190408,-0.761,-1.51,-0.21,0.03,-0.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20190409,0.634,0.416,0.188,-0.29,-0.04,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20190410,-0.529,-1.05,-0.528,0.32,-0.66,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20190411,-0.793,-1.189,0.11,-0.24,-0.14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20190412,0.712,0.358,0.733,-0.19,-0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20190415,0.619,1.102,1.365,0.54,0.15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20190416,-0.235,0.609,0.237,-0.29,-0.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20190417,2.024,1.02,0.253,0.09,0.26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20190418,0.331,1.388,-0.843,-0.77,0.49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20190419,-0.258,-0.498,0.5,0.32,-0.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20190422,0.072,-0.97,0.078,-0.27,0.12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20190423,0.432,0.474,0.188,-0.16,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20190424,-1.459,-2.765,-0.268,0.26,-1.35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20190425,0.145,0.355,0.485,0.3,-0.04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20190426,0.057,-0.128,-0.219,-0.21,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20190507,-1.172,-0.774,-1.505,0.52,-0.82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20190508,-0.953,-2.845,-1.465,0.23,-0.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20190509,-3.165,-4.682,-0.928,-0.53,0.14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20190510,-0.124,-0.614,-0.267,0.34,-0.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20190513,0.124,-0.548,-0.72,-0.45,0.28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20190514,-0.246,-0.479,-0.585,-0.01,0.56,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20190515,0.629,0.072,0.576,0.36,-1.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20190516,-1.035,-0.606,-0.593,-0.25,0.06,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20190520,0.382,0.622,0.243,-0.58,0.56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20190521,-0.504,0.107,-0.137,-0.26,0.18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20190522,-0.047,-0.036,0.051,0.35,-0.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20190523,0.124,-0.883,-0.621,-0.31,0.09,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20190524,0.047,-0.588,-0.16,0.3,0.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20190527,0.799,-1.11,0.31,0.16,-0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20190528,0.764,0.398,0.366,0.1,-0.69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20190529,-0.349,-0.396,-1.208,0.2,0.26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20190530,-0.153,0.361,-0.29,-0.14,1.02,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20190531,-2.846,-4.261,-1.63,0.47,-0.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20190603,-0.643,0.321,-0.924,-1.08,0.85,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190604,0.395,2.162,-0.011,0.84,1.36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20190605,2.545,2.872,1.801,0.12,-0.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20190606,0.257,-1.951,-0.01,-0.32,-0.32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20190607,0.627,-0.091,0.533,0.61,-0.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190610,1.793,1.534,1.196,-0.12,-0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190611,1.089,0.27,0.331,-0.14,0.31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20190612,0.575,-0.395,-0.352,0.24,-0.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20190613,-1.348,-0.792,-0.462,-0.22,-0.03,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20190614,0.252,0.018,0.404,0.26,-0.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190617,-0.24,0.725,0.034,-0.05,-0.05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190618,-0.117,-0.324,-0.716,-0.78,0.41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20190619,0.79,2.097,1.722,-0.05,0.12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20190620,-0.475,-1.878,0.605,0.24,-0.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20190621,-0.783,-0.18,-0.952,0.54,0.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190624,0.087,0.705,0.129,-0.18,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190625,-0.628,-0.718,-0.433,-0.03,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20190626,-0.571,-0.237,-0.506,-0.16,0.12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20190627,0.924,2.105,1.193,-0.1,0.27,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20190628,0.208,-0.125,-0.292,0.06,-0.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190701,2.782,2.154,2.134,0.12,-0.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190702,0.144,-0.282,0.112,0.33,-0.18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20190703,-0.915,-1.656,-0.534,0.61,-0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20190704,0.689,0.627,0.297,0.29,-0.06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190705,0.306,1.033,0.202,0.1,-0.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190708,-0.015,0.017,-0.975,0.07,0.31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190709,0.392,0.547,0.143,-0.54,-0.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20190710,-0.1,0.245,-0.147,0.27,-0.52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20190711,-0.623,-0.542,0.511,0.34,0.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190712,0.656,0.105,0.196,-0.68,0.47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190716,1.303,-0.368,-0.695,0.2,0.03,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20190717,0.386,-1.076,-0.307,-0.37,-0.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20190718,-0.742,-1.942,-1.97,-0.32,-0.44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190719,2.095,2.053,1.999,0,-0.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190722,-0.42,-0.213,-0.234,0.15,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190723,0.126,0.446,0.953,0.1,-0.05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20190724,1.366,1.279,0.41,-0.29,0.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20190725,0.347,-0.263,0.216,0.49,-0.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190726,-0.983,-2.022,-0.452,-0.08,-0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190729,-0.042,-0.79,-0.191,0.29,-0.57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190730,0.447,0.308,0.428,0.19,-0.02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20190731,-2.171,-2.218,-0.865,0.19,-0.54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20190801,0.966,0.442,0.09,-0.13,-0.07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20190802,-2.297,-4.022,-2.107,-0.19,-1.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190805,-0.62,-1.799,-1.74,-0.43,-0.13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190806,-2.411,-0.214,-0.651,0.09,-0.28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190807,1.054,-0.938,-0.334,0.02,-0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20190808,0.28,-0.059,0.374,0.39,-0.38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20190809,0.398,0.276,0.444,-0.21,-0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190813,-0.689,-2.36,-1.109,0.15,-0.83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190814,0.928,0.544,0.976,0.02,0.53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20190815,-0.847,-1.422,-1.208,-0.26,0.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20190816,-0.073,-0.062,0.064,-0.15,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190819,1.222,0.549,0.707,0.11,0.31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190820,0.526,0.931,0.555,0.33,-0.61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190822,-0.044,-0.181,0.046,-0.46,0.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20190823,0.145,0.505,0.402,-0.28,0.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190826,-0.681,-1.427,-2.172,-0.26,-0.41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190827,0.728,1.263,0.963,-0.16,0.07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190828,-0.433,0.242,0.114,-0.54,0.32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20190829,0.017,-0.803,-0.09,-0.33,0.55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20190830,1.015,2.166,1.19,0.58,0.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190902,-0.115,0.357,-0.407,-0.32,0.14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190903,0.762,1.204,0.024,0.32,0.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20190904,-0.699,0.547,0.116,-0.33,-0.49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190905,0.632,2.988,2.115,-0.07,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20190906,0.428,3.015,0.539,-0.48,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190909,0.881,-0.256,0.561,0.01,-0.23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190910,1.284,2.348,0.346,-0.42,2.91,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20190911,2.395,3.744,0.961,-0.33,1.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190912,-0.218,1.174,0.749,-0.54,0.25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20190913,0.777,0.119,1.051,-0.46,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190917,0.663,-0.169,0.059,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20190918,-0.335,-1.06,-0.185,0,-0.94,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190919,-0.755,-0.397,0.381,0.65,-0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20190920,0.529,0.693,0.157,0.49,-0.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190924,0.783,-1.618,0.089,0.21,-0.69,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20190925,-1.594,0.053,-0.356,0.03,0.22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190926,1.144,1.346,0.128,0.21,0.74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20190927,0.587,-1.063,-0.768,-0.29,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190930,-2.077,-1.462,-0.562,0.3,-0.58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20191001,0.416,2.502,0.595,0.08,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20191002,-1.201,-1.761,-0.487,0.59,-0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20191003,-2.473,-2.679,-2.006,0,-0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20191004,0.188,0.455,0.321,0.22,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20191007,-0.13,-0.907,-0.163,0.08,-0.44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20191008,1.445,-0.219,0.994,0.22,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20191009,0.537,0.697,-0.609,0.43,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20191010,-0.239,0.802,0.446,-0.86,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20191011,2.267,2.297,1.146,-0.92,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20191015,1.594,2.51,1.873,-0.25,0.37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20191016,0.949,0.707,1.197,-0.26,0.35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20191017,-0.966,-0.36,-0.094,0.22,-0.54,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
