Date,Toyota,Honda,Nikkei,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
2020/1/30,-1.700 ,-1.809 ,-1.718 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020/1/31,0.236 ,-0.666 ,0.990 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/2/3,-0.940 ,-0.760 ,-1.005 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/4,0.778 ,-0.018 ,0.490 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/5,0.995 ,1.425 ,1.018 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/6,2.580 ,3.088 ,2.376 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020/2/7,-0.658 ,-2.707 ,-0.191 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/10,-1.449 ,2.869 ,-0.596 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/12,0.593 ,0.629 ,0.740 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/13,-0.462 ,1.133 ,-0.140 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020/2/14,-0.373 ,-1.054 ,-0.588 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/17,-0.052 ,-0.203 ,-0.694 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/18,-1.695 ,0.779 ,-1.400 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/19,-0.674 ,-0.067 ,0.892 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/20,2.773 ,2.219 ,0.335 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020/2/21,1.096 ,-0.066 ,-0.394 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/25,-3.355 ,-3.423 ,-3.341 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/26,-0.385 ,0.358 ,-0.793 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/27,-2.133 ,-0.730 ,-2.131 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020/2/28,-3.479 ,-4.258 ,-3.669 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/3/2,0.377 ,-0.108 ,0.951 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/3,-1.538 ,-1.198 ,-1.224 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/4,-0.992 ,-0.778 ,0.082 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/5,0.486 ,2.462 ,1.086 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2020/3/6,-3.052 ,-4.326 ,-2.716 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/9,-4.402 ,-7.106 ,-5.065 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/10,1.617 ,1.842 ,0.855 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/11,-0.984 ,-1.357 ,-2.270 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/12,-3.459 ,-2.811 ,-4.411 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2020/3/13,-3.568 ,-6.051 ,-6.081 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/16,-2.351 ,-3.363 ,-2.461 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/17,7.054 ,1.130 ,0.056 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/18,-0.675 ,1.697 ,-1.675 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/19,1.235 ,-0.307 ,-1.039 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2020/3/23,-3.485 ,-2.292 ,2.024 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/24,1.312 ,5.773 ,7.133 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/25,10.648 ,10.618 ,8.038 ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/26,-2.906 ,-2.544 ,-4.512 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2020/3/27,4.632 ,1.464 ,3.883 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/30,-1.623 ,0.158 ,-1.570 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/31,-4.354 ,-4.368 ,-0.880 ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/4/1,-2.615 ,-5.494 ,-4.502 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/2,-0.694 ,-3.223 ,-1.366 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020/4/3,-1.464 ,-3.915 ,0.008 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/6,6.213 ,7.399 ,4.243 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/7,0.578 ,2.703 ,2.013 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/8,2.042 ,2.930 ,2.127 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/9,-1.083 ,-0.248 ,-0.039 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020/4/10,-0.673 ,-0.248 ,0.789 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/13,-1.658 ,-3.150 ,-2.334 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/14,3.447 ,2.311 ,3.127 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/15,-0.178 ,-0.816 ,-0.452 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/16,-2.017 ,-3.838 ,-1.329 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020/4/17,2.332 ,8.311 ,3.147 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/20,-1.791 ,-0.728 ,-1.147 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/21,-1.130 ,-2.611 ,-1.974 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/22,-0.915 ,-1.864 ,-0.741 ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/23,1.077 ,3.926 ,1.523 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020/4/24,-0.412 ,0.473 ,-0.862 ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/27,1.774 ,3.556 ,2.706 ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/28,0.389 ,-1.993 ,-0.061 ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/30,-0.284 ,5.134 ,2.137 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020/5/1,-2.580 ,-5.918 ,-2.844 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/7,-1.233 ,-2.239 ,0.282 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020/5/8,1.216 ,5.705 ,2.563 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/11,2.557 ,2.995 ,1.048 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/12,-1.967 ,-3.481 ,-0.119 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/13,-2.192 ,-0.040 ,-0.488 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/14,-2.209 ,-4.282 ,-1.738 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020/5/15,0.098 ,1.615 ,0.616 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/18,0.128 ,1.406 ,0.480 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/19,2.781 ,3.679 ,1.489 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/20,-0.249 ,-0.194 ,0.791 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/21,-0.826 ,-0.680 ,-0.208 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020/5/22,-1.148 ,-1.310 ,-0.799 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/25,1.494 ,4.241 ,1.734 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/26,4.168 ,4.315 ,2.553 ,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/27,1.368 ,2.478 ,0.696 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/28,3.456 ,3.077 ,2.321 ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020/5/29,-3.127 ,-3.933 ,-0.175 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/6/1,-0.515 ,0.376 ,0.843 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/2,0.802 ,1.074 ,1.193 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/3,2.081 ,2.585 ,1.291 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/4,0.854 ,0.638 ,0.363 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020/6/5,1.332 ,3.772 ,0.740 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/8,1.416 ,0.462 ,1.375 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/9,-0.641 ,-0.460 ,-0.376 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/10,-0.379 ,0.430 ,0.147 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/11,-2.665 ,-5.660 ,-2.820 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020/6/12,-0.753 ,-1.797 ,-0.745 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/15,-2.232 ,-2.646 ,-3.472 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/16,4.791 ,7.734 ,4.883 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/17,-1.098 ,-1.168 ,-0.560 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/18,-0.821 ,-0.634 ,-0.447 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020/6/19,-0.523 ,-0.931 ,0.552 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/22,-0.481 ,-0.783 ,-0.185 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/23,1.144 ,1.000 ,0.498 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/24,1.173 ,-0.833 ,-0.065 ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/25,-2.607 ,-2.645 ,-1.218 ,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020/6/26,1.073 ,-0.126 ,1.133 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/29,-1.588 ,-2.432 ,-2.297 ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/30,0.047 ,1.735 ,1.333 ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/7/1,-1.569 ,-2.032 ,-0.747 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/2,1.819 ,1.852 ,0.110 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020/7/3,-0.236 ,0.709 ,0.725 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/6,1.449 ,1.607 ,1.829 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/7,-1.298 ,-1.634 ,-0.439 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/8,-0.620 ,-1.500 ,-0.778 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/9,-0.283 ,-0.312 ,0.404 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020/7/10,-2.102 ,-2.981 ,-1.059 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/13,2.954 ,5.936 ,2.216 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/14,-0.267 ,-1.235 ,-0.868 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/15,1.348 ,3.154 ,1.587 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/16,-0.658 ,-0.105 ,-0.763 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020/7/17,0.339 ,-0.932 ,-0.325 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/20,-0.279 ,-0.675 ,0.093 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/21,-0.279 ,-1.144 ,0.734 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/22,-0.679 ,0.289 ,-0.579 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/27,0.119 ,-0.541 ,-0.157 ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/28,-1.499 ,-1.686 ,-0.257 ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/29,-3.060 ,-1.973 ,-1.149 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/30,0.033 ,0.263 ,-0.258 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020/7/31,-3.387 ,-5.291 ,-2.817 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/8/3,1.816 ,3.368 ,2.236 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/4,3.303 ,6.056 ,1.704 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/5,1.667 ,2.169 ,-0.261 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/6,2.288 ,-6.315 ,-0.429 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020/8/7,1.146 ,-3.794 ,-0.393 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/11,3.954 ,6.378 ,1.882 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/12,1.318 ,1.642 ,0.412 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/13,0.564 ,0.290 ,1.776 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020/8/14,-1.428 ,-1.484 ,0.171 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/17,-0.348 ,0.698 ,-0.827 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/18,0.281 ,-1.423 ,-0.198 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/19,0.266 ,0.536 ,0.258 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/20,-1.546 ,-2.264 ,-0.995 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020/8/21,-0.026 ,-0.188 ,0.173 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/24,-0.240 ,-0.906 ,0.285 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/25,1.189 ,2.780 ,1.354 ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/26,-0.364 ,0.426 ,-0.025 ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/27,-0.702 ,-0.683 ,-0.352 ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020/8/28,-0.241 ,0.724 ,-1.406 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/8/31,-0.709 ,0.646 ,1.124 ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020/9/1,-0.385 ,-1.027 ,-0.007 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/2,-0.100 ,-1.203 ,0.471 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/3,0.271 ,1.030 ,0.939 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020/9/4,0.788 ,2.226 ,-1.108 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/7,-1.136 ,-0.453 ,-0.498 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/8,0.705 ,-1.586 ,0.798 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/9,-1.841 ,-2.110 ,-1.038 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/10,1.003 ,0.965 ,0.881 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020/9/11,0.015 ,-0.543 ,0.736 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/14,1.307 ,1.413 ,0.653 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/15,0.270 ,0.297 ,-0.443 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/16,-0.029 ,-2.593 ,0.088 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/17,-0.608 ,-1.502 ,-0.665 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020/9/18,0.241 ,0.888 ,0.176 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/23,0.612 ,-2.813 ,-0.059 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/24,-2.161 ,-4.213 ,-1.108 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020/9/25,1.488 ,1.726 ,0.506 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/28,2.104 ,-0.323 ,1.323 ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/29,0.479 ,0.264 ,0.117 ,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020/9/30,-2.543 ,0.020 ,-1.504 ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020/10/5,0.261 ,2.584 ,1.226 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/6,0.709 ,2.108 ,0.522 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/7,0.646 ,0.114 ,-0.047 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/8,0.443 ,-0.668 ,0.957 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020/10/9,-0.951 ,-0.730 ,-0.116 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/12,-0.805 ,-1.839 ,-0.258 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/13,1.721 ,1.046 ,0.183 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/14,-1.352 ,-1.015 ,0.106 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/15,-0.288 ,-0.296 ,-0.506 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020/10/16,-1.243 ,0.138 ,-0.411 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/19,1.699 ,2.134 ,1.113 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/20,-0.692 ,-0.774 ,-0.440 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/21,1.624 ,1.813 ,0.307 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/22,-0.613 ,-1.934 ,-0.699 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020/10/23,0.100 ,0.741 ,0.180 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/26,0.242 ,0.194 ,-0.095 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/27,-0.413 ,-1.741 ,-0.036 ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/28,-0.947 ,-2.342 ,-0.287 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020/10/29,-0.031 ,0.101 ,-0.370 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020/10/30,-1.304 ,-1.934 ,-1.521 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020/11/2,2.145 ,3.676 ,1.386 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/4,0.388 ,1.089 ,1.716 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/5,0.115 ,-1.018 ,1.731 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020/11/6,0.501 ,2.514 ,0.912 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/9,2.195 ,9.422 ,2.116 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/10,1.310 ,3.318 ,0.265 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/11,3.248 ,2.289 ,1.783 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/12,-0.906 ,-1.553 ,0.676 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020/11/13,-1.602 ,-1.154 ,-0.529 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/16,2.159 ,4.839 ,2.053 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/17,-0.467 ,0.491 ,0.416 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/18,-1.613 ,-3.778 ,-1.101 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/19,-0.246 ,0.254 ,-0.365 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020/11/20,0.698 ,0.523 ,-0.417 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/24,1.075 ,2.721 ,2.500 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/25,-1.090 ,-0.033 ,0.502 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/26,-0.666 ,-1.996 ,0.914 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020/11/27,-0.671 ,-0.634 ,0.405 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/11/30,-3.490 ,-3.544 ,-0.792 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/12/1,0.270 ,0.975 ,1.339 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/2,0.871 ,5.087 ,0.050 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/3,1.201 ,1.247 ,0.031 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020/12/4,0.237 ,1.458 ,-0.217 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/7,0.320 ,-0.383 ,-0.762 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/8,-0.068 ,-1.123 ,-0.303 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/9,2.083 ,1.460 ,1.326 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/10,1.782 ,-0.895 ,-0.230 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020/12/11,4.545 ,-1.161 ,-0.388 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/14,1.689 ,-0.849 ,0.300 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/15,-0.593 ,0.757 ,-0.167 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/16,0.950 ,-0.196 ,0.261 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/17,0.250 ,-1.015 ,0.184 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020/12/18,-1.112 ,2.315 ,-0.161 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/21,-0.771 ,-2.553 ,-0.183 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/22,-0.931 ,-1.078 ,-1.041 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/23,-0.731 ,-2.330 ,0.334 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/24,0.298 ,1.133 ,0.541 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020/12/25,0.594 ,-0.441 ,-0.044 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/28,1.398 ,-0.392 ,0.741 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/29,1.468 ,0.653 ,2.659 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/30,-0.709 ,-1.775 ,-0.450 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021/1/4,-0.366 ,-0.556 ,-0.677 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/5,-1.463 ,-1.538 ,-0.366 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/6,0.078 ,2.040 ,-0.378 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/8,1.546 ,0.929 ,2.360 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/12,-0.590 ,-1.551 ,0.090 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/13,-0.584 ,1.143 ,1.038 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/14,0.218 ,-0.069 ,0.849 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2021/1/15,-1.655 ,-2.878 ,-0.624 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/18,-1.254 ,-1.711 ,-0.971 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/19,0.943 ,1.686 ,1.385 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/20,-0.285 ,0.547 ,-0.385 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/21,0.754 ,1.509 ,0.819 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2021/1/22,-1.084 ,-1.400 ,-0.436 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/25,0.221 ,-0.947 ,0.667 ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/26,-2.305 ,-0.638 ,-0.958 ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/27,0.373 ,1.105 ,0.312 ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2021/1/28,-1.740 ,-1.568 ,-1.529 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2021/1/29,-1.312 ,-1.021 ,-1.894 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/2/1,-0.083 ,0.344 ,1.546 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021/2/2,2.208 ,1.225 ,0.965 ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2021/2/3,4.386 ,3.134 ,1.002 ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2021/2/4,-0.296 ,0.484 ,-1.063 ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
